sentence1,sentence2,label,idx,label_ok,CosCls,EucCls,IcmCls,CosAvg,EucAvg,IcmAvg,CosSum,EucSum,IcmSum,CosF_ind,EucF_ind,IcmF_ind,CosF_joint,EucF_joint,IcmF_joint,CosF_inf,EucF_inf,IcmF_inf,model
Just about anything can be grown indoors without natural sunlight.,We have quite a few people here who have grown peppers and small tomatoes indoors and in pots.,2.0,738,0.4,0.9284747838973999,0.7058797454444268,0.8216334023735034,0.9796450734138489,0.6589373018445015,0.5573116493441652,0.9796449542045593,0.4643961512057121,0.1801248865391463,0.9549714922904968,0.31763078203687745,0.3683399999274409,0.9199233651161194,0.5863108272252271,0.5353998982168586,0.9266182780265808,0.48038117306111106,0.306189760696225,glove-twitter-25
Chances are picking the seeds once it's gone to seed isn't going to actually encourage new growth.,The longer you can leave the seed-heads on the plant the better (IMHO).,1.600000023841858,739,0.3200000047683716,0.8992356657981873,0.6663911866828287,0.6688196780000779,0.9773760437965393,0.6214740681238647,0.6730030473250617,0.9773760437965393,0.5962174346691089,0.30125069369112273,0.9436898827552795,0.3608671988713036,0.5027527123741471,0.9042497873306274,0.5666500486023953,0.5019174806191464,0.9006538987159729,0.45874370840188017,0.3377523706676774,glove-twitter-25
"So you know, I do not have personal experience with this.","Since you've already accepted a nicely sourced answer, I'll contribute some unsubstatiated tradition (i.e.",0.20000000298023224,740,0.04000000059604645,0.9999999403953552,1.0,0.9975570401357642,0.9793981313705444,0.41534790161026336,0.5967478577201435,0.9793981313705444,0.8067592568513797,0.21305872378746607,0.9782395362854004,0.6607397423691328,0.4345026151912704,0.9583268761634827,0.6757112658502045,0.5590969741602738,0.9670574069023132,0.5923761460094306,0.39444373381559156,glove-twitter-25
In the past it has grown almost like a weed in our pots on our deck here in North Texas.,"Additional to the other answers, basil famously doesn't like to be damp overnight.",0.20000000298023224,741,0.04000000059604645,0.8980089426040649,0.6225301664507155,0.9110785189704045,0.9696747064590454,0.5379182843858523,0.5552753356405677,0.9696747064590454,0.48749431571041235,0.294359714548446,0.9460666179656982,0.3506054802173795,0.5121067195519977,0.9144138097763062,0.5912308748636781,0.47124862256911054,0.923589289188385,0.49812156142087494,0.45460985591787145,glove-twitter-25
There is a very full description of the various types of hormone rooting compound here.,It is meant to stimulate root growth - in particular to stimulate the creation of roots.,2.0,742,0.4,1.0,1.0,0.9240619310382933,0.9766852259635925,0.6545811906141193,0.4728101037890577,0.9766850471496582,0.7801526904747473,0.2115259186073493,0.9763096570968628,0.6402276065892099,0.42876577107585945,0.9674104452133179,0.7210377315931051,0.593904993122679,0.9701547026634216,0.6990747335665484,0.4321550779474707,glove-twitter-25
I found it difficult to mark just one answer as correct because all are.,"I reccomend ""Monkey Grass"" because it is like a slow growing weed that reproduces slowly and looks nice!",0.0,743,0.0,0.17921404540538788,0.25335014527101596,0.277055818340465,0.9740496873855591,0.4679934025792237,0.5780747820016261,0.9740496873855591,0.7264232625602407,0.28340521880317815,0.9616116285324097,0.48011377650070886,0.49688033975421064,0.9468829035758972,0.6711166553037327,0.45041303259904636,0.9504696726799011,0.4106646473902986,0.4271560888743226,glove-twitter-25
"Simple answer is yes, flower shoots on lettuce is a sure sign of bolting.",It appears as though it has likely started to bolt.,3.200000047683716,744,0.6400000095367432,0.6993259191513062,0.5545548132062366,0.4527711245827535,0.9712652564048767,0.5336737926323245,0.4906248080598738,0.9712652564048767,0.7603111455780306,0.13714779248083012,0.971137523651123,0.5976499073824328,0.33189435911898885,0.9349345564842224,0.5703874802841906,0.6407167663217617,0.9552133679389954,0.565643374194334,0.3488166261215246,glove-twitter-25
"Dirt can mean pretty much anything, from good to poor quality soil.",Use coco peat - It's an organic soil derived from coconut husks for garden vegetables and plants which is Eco-friendly.,1.0,745,0.2,0.44673052430152893,0.3415033919778465,0.37254513502695563,0.9361498951911926,0.37589680813004755,0.40310588770445993,0.9361499547958374,0.5806578321179987,0.21677522375424355,0.9414983987808228,0.3684945279307128,0.42142182817552987,0.9688068628311157,0.7244709523130495,0.584404123851082,0.9546440243721008,0.41476878924749705,0.4258751296078959,glove-twitter-25
"If you can get over the ""ick factor,"" you have an easily-applied source of organic nitrogen fertilizer close at hand.","The NPK numbers on the fertilizer represents the percent, by weight, of Nitrogen, P2O5 and K2O, respectively.",2.0,746,0.4,-0.09530647844076157,0.0077416373722598575,0.1703693920314802,0.9768494963645935,0.6720699637739129,0.38505332970889566,0.9768495559692383,0.6723862229926412,0.31899246744950616,0.9592657089233398,0.4576357588313025,0.5662410212663451,0.93930584192276,0.6486631287364187,0.5890629718135734,0.9390408992767334,0.5014284793264463,0.604406108473925,glove-twitter-25
The point of aerating your pile is to get oxygen to the microbes that break down the organic matter.,"Your pile will compost without turning it, but it goes faster if you turn it.",2.4000000953674316,747,0.48000001907348633,0.5965444445610046,0.5209573080290928,0.3935654889470762,0.9865178465843201,0.7052516367022377,0.6919366295040177,0.9865178465843201,0.7623988458481968,0.33186962469425213,0.9733315706253052,0.5629309609239195,0.5341781779562776,0.9720375537872314,0.7597971743485301,0.45350186652853525,0.9691923260688782,0.6932107979108173,0.3776643522434618,glove-twitter-25
"I bought a book, which talks about this, so here's an answer to my own question.","Well I wouldn't risk it, not in a cold compost system.",0.0,748,0.0,0.8029071688652039,0.5201687262682813,0.6986759879095814,0.9805041551589966,0.6350230188313322,0.6958074347190726,0.9805041551589966,0.5155439797156268,0.2876834766476787,0.9491052627563477,0.37813167399880476,0.4912662588062071,0.9087686538696289,0.540532837548988,0.5099136900745702,0.9173212647438049,0.5113742361014848,0.371019762883128,glove-twitter-25
"Aloes, like most succulents, are very hardy and will withstand considerable neglect .",Some of the guys at my office have potted aloe plants.,1.600000023841858,749,0.3200000047683716,0.846529483795166,0.5700993282883595,0.7663245690287538,0.9351094365119934,0.3973122516124815,0.39998353495788413,0.9351094961166382,0.7463893699063253,0.11350842952502765,0.9027312994003296,0.3725017268322456,0.29281200934972035,0.870633065700531,0.46323223043328754,0.5976139659540838,0.8715707063674927,0.3981406058959511,0.31412173445574704,glove-twitter-25
This looks a lot like an invitation to a No True Scottsman argument.,"I concur with @T.E.D; the question is a ""no True Scotsman"" bar bet.",3.799999952316284,750,0.7599999904632568,0.17882691323757172,0.30546204630802287,0.25814993789159923,0.978699266910553,0.5335170956416794,0.4633850454240562,0.9786993265151978,0.8239369476202911,0.1678299407868735,0.9619919061660767,0.5689175760675271,0.3820051027847401,0.9372393488883972,0.656052603793055,0.5156366620212727,0.9441673755645752,0.5512950195153181,0.40879070159502445,glove-twitter-25
Some villages had histories and thus names going back to Ancient Roman times.,"Many towns and villages took their name from the ruling family, the owners of the village.",1.2000000476837158,751,0.24000000953674316,0.8833720684051514,0.7589838791991261,0.4557080124315196,0.9833049178123474,0.6432896749184198,0.502266945918646,0.9833049774169922,0.6178173643070219,0.20358414043512682,0.9778909087181091,0.5590611666172238,0.4075563222273075,0.9685506224632263,0.7650541036519708,0.4786607589682021,0.9713622331619263,0.7205009415423707,0.36967691013597115,glove-twitter-25
The USA is the world's strongest country because of its military force.,The United States is one of the five largest countries in the world by area.,2.0,752,0.4,0.6786143779754639,0.5144257402741292,0.4748987009271415,0.9863271713256836,0.6977808146802422,0.7353210272726776,0.9863272309303284,0.7902734203854865,0.2381976927971083,0.9733789563179016,0.612141866946459,0.42994881933373186,0.9572712779045105,0.7367568601824528,0.39698668649884744,0.9594746232032776,0.6876020419355893,0.30408237609661987,glove-twitter-25
Nearly all countries grew quickly in the 1950s and 1960s for pretty much the same reasons.,The USSR growth rate during the 50's was not exceptionally high.,1.0,753,0.2,0.22836874425411224,0.23617128774476115,0.2913523560257637,0.9758036136627197,0.5713764775853418,0.6119074789299153,0.9758036732673645,0.6661052992954596,0.16483040298469157,0.9679583311080933,0.5675249804988529,0.3610250171949012,0.9530625343322754,0.7030587155881192,0.426264346914706,0.953822135925293,0.6655750899798759,0.2905781027938717,glove-twitter-25
"While Queen may refer to both Queen regent (sovereign) or Queen consort, the King has always been the sovereign.","There is a very good reason not to refer to the Queen's spouse as ""King"" - because they aren't the King.",2.0,754,0.4,0.8028383851051331,0.5045775049125716,0.5731650458688862,0.979308545589447,0.542402813357737,0.5100347058154591,0.9793086647987366,0.4660475739071357,0.500818892669565,0.975640594959259,0.4760346462937789,0.6850498555877577,0.9629839062690735,0.7102962212287667,0.5026297205562611,0.9725625514984131,0.6674347283666786,0.5755382227611212,glove-twitter-25
To no extent at all is the wars in the middle east caused by trade making the area heterogeneous.,"They had a treaty beginning in 1941, after a few skirmishes along the area in question.",0.6000000238418579,755,0.12000000476837158,0.5312970280647278,0.2396557498149735,0.5764336368552649,0.9866428971290588,0.7270644220828337,0.544010844731156,0.9866428971290588,0.7269799496727165,0.29369929294946545,0.9677854776382446,0.5335826448103589,0.5243037768861677,0.9122170209884644,0.5573279978945613,0.580343024919926,0.9454568028450012,0.5630756750610204,0.5050431397560688,glove-twitter-25
"""What I am really looking for is an estimation of the Muslim population..."" @ThanosK and @T.E.D., an overall, general population estimation f.e.",The following is taken from my dog-eared copy of the New Penguin Atlas of Medieval History.,0.0,756,0.0,0.7689818739891052,0.5135164474546879,0.5947917876887991,0.9649070501327515,0.5109480411009695,0.43439402867805926,0.9649070501327515,0.4992270651583973,0.32280300627560715,0.9358932971954346,0.24964917171823198,0.5176882203112375,0.8291172981262207,0.3268334205963127,0.5424368530008175,0.9022495150566101,0.293330515619583,0.4334767100726629,glove-twitter-25
In Hinduism and Buddhism there is message of peace and an encouragement to not be materialistic.,"This relates to the ""discovery"" of Asian, and other non-European cultures by Americans.",0.0,757,0.0,0.4392361342906952,0.43076488282353287,0.3524743515074359,0.9650528430938721,0.5325032964966633,0.4646507100188337,0.9650529623031616,0.717123571981374,0.22268544989835531,0.940520167350769,0.41795269352166187,0.45938644883730295,0.9078714847564697,0.5168229780659693,0.670904000101662,0.9157559871673584,0.42417803403730514,0.5065910662360453,glove-twitter-25
I guess those are greek tickets (εισιτηριον) for excavation sites or museums.,That is indeed Greek Looks like a Ticket to a museum or field.,3.4000000953674316,758,0.6800000190734864,0.8597357869148254,0.5866242689742931,0.6875469345117466,0.9630241990089417,0.5029586214901285,0.4602246087157997,0.9630241394042969,0.7523205843415088,0.14712135066731494,0.9426594972610474,0.48678555965647197,0.349450317677084,0.9261800646781921,0.5729930028757475,0.611207158949322,0.9299207329750061,0.5375326081552313,0.3902205353137675,glove-twitter-25
These are tickets to the archaeological sites of Epidaurus (which includes the still in use theatre) and Mycenae.,I guess those are greek tickets (εισιτηριον) for excavation sites or museums.,2.5999999046325684,759,0.5199999809265137,0.8644885420799255,0.6229032364372524,0.6598445820370167,0.9880372881889343,0.6552107131779217,0.4749898594800635,0.9880371689796448,0.553517852204219,0.2073055692453738,0.9635870456695557,0.4240241560025815,0.439981993253567,0.9202473759651184,0.5632319462087532,0.6420541072402184,0.9349716901779175,0.523480027202561,0.4763455495345315,glove-twitter-25
Looks like you've rediscovered Jaspers's concept of the Axial Age.,There was no influence from China to the culture of Greece.,0.4000000059604645,760,0.0800000011920929,0.8546319007873535,0.5776354290467303,0.7777157555773621,0.9540480971336365,0.44958046442557265,0.4763473512718675,0.9540480971336365,0.7767539080078008,0.11804087021567711,0.9497258067131042,0.5467784668312865,0.3138243575826234,0.9253531694412231,0.584741000695322,0.583545865649884,0.935001790523529,0.58706706749475,0.331959376656019,glove-twitter-25
